Date,Price,Open,High,Low,Vol.,Change %
02/22/2021,13223.74,13414.04,13447.37,13220.77,215.67M,-2.63%
02/19/2021,13580.78,13686.23,13701.69,13545.45,193.94M,-0.42%
02/18/2021,13637.51,13556.01,13669.94,13477.17,169.46M,-0.45%
02/17/2021,13699.71,13636.15,13713.14,13552.67,163.37M,-0.54%
02/16/2021,13773.77,13841.03,13879.77,13726.77,168.06M,-0.25%
02/12/2021,13807.70,13695.90,13816.25,13656.78,137.79M,0.53%
02/11/2021,13734.35,13723.63,13747.20,13637.19,156.64M,0.58%
02/10/2021,13655.27,13751.42,13770.91,13531.93,175.91M,-0.23%
02/09/2021,13687.08,13667.14,13741.79,13664.70,151.60M,-0.06%
02/08/2021,13695.02,13672.33,13698.41,13607.96,181.11M,0.67%
02/05/2021,13603.96,13592.77,13642.96,13527.81,172.27M,0.32%
02/04/2021,13560.89,13454.85,13563.13,13406.44,195.08M,1.18%
02/03/2021,13402.37,13555.03,13561.45,13400.08,181.61M,-0.40%
02/02/2021,13456.12,13371.36,13501.23,13363.75,191.13M,1.56%
02/01/2021,13248.90,13067.65,13280.22,12983.10,199.89M,2.50%
01/29/2021,12925.38,13124.70,13167.87,12845.43,285.52M,-2.09%
01/28/2021,13201.53,13163.32,13401.85,13150.10,259.13M,0.68%
01/27/2021,13112.65,13371.16,13393.51,13034.14,332.77M,-2.80%
01/26/2021,13490.19,13507.47,13536.30,13440.32,183.91M,0.05%
01/25/2021,13483.29,13515.63,13563.70,13205.59,221.64M,0.87%
01/22/2021,13366.40,13356.18,13404.77,13336.90,185.53M,-0.29%
01/21/2021,13404.99,13356.70,13433.69,13297.79,195.49M,0.82%
01/20/2021,13296.45,13155.11,13332.26,13138.31,209.51M,2.31%
01/19/2021,12996.54,12921.61,13012.09,12861.30,208.17M,1.50%
01/15/2021,12803.93,12898.09,12941.29,12758.10,244.67M,-0.73%
01/14/2021,12898.69,13010.94,13037.05,12886.16,198.57M,-0.58%
01/13/2021,12973.63,12911.87,13008.84,12878.02,207.31M,0.63%
01/12/2021,12892.09,12916.10,12957.43,12783.71,184.51M,-0.08%
01/11/2021,12902.49,12961.50,13023.22,12883.59,196.99M,-1.55%
01/08/2021,13105.20,13037.24,13113.09,12939.73,220.39M,1.28%
01/07/2021,12939.57,12745.41,12966.68,12744.82,215.74M,2.51%
01/06/2021,12623.35,12601.26,12803.29,12569.42,243.87M,-1.40%
01/05/2021,12802.38,12663.13,12809.67,12663.13,175.19M,0.85%
01/04/2021,12694.67,12950.22,12950.22,12537.42,242.64M,-1.50%
12/31/2020,12888.28,12852.96,12904.09,12804.75,158.54M,0.33%
12/30/2020,12845.36,12900.03,12917.45,12828.79,136.77M,0.01%
12/29/2020,12843.49,12909.86,12925.53,12816.59,155.88M,0.04%
12/28/2020,12838.86,12813.97,12861.91,12747.05,144.84M,1.01%
12/24/2020,12711.01,12668.19,12732.55,12665.80,72.67M,0.46%
12/23/2020,12653.14,12733.75,12737.59,12649.60,145.40M,-0.51%
12/22/2020,12717.56,12715.48,12761.23,12606.42,176.87M,0.22%
12/21/2020,12690.26,12575.60,12706.44,12474.03,216.76M,-0.38%
12/18/2020,12738.18,12786.92,12793.47,12611.22,682.51M,-0.11%
12/17/2020,12752.06,12741.64,12760.97,12685.98,178.08M,0.66%
12/16/2020,12668.16,12607.87,12698.11,12568.71,184.13M,0.57%
12/15/2020,12595.92,12565.28,12596.84,12467.57,194.79M,1.07%
12/14/2020,12462.21,12427.86,12544.31,12426.25,206.34M,0.70%
12/11/2020,12375.41,12327.07,12378.61,12236.80,170.46M,-0.21%
12/10/2020,12401.74,12268.47,12447.85,12226.13,182.10M,0.30%
12/09/2020,12364.64,12626.97,12643.24,12311.30,227.70M,-2.15%
12/08/2020,12635.72,12574.84,12651.35,12504.97,168.73M,0.31%
12/07/2020,12596.47,12523.57,12610.00,12523.12,169.91M,0.54%
12/04/2020,12528.48,12479.91,12531.21,12450.51,168.42M,0.49%
12/03/2020,12467.13,12469.16,12538.92,12445.36,180.46M,0.09%
12/02/2020,12456.41,12390.58,12472.25,12318.27,176.96M,0.01%
12/01/2020,12455.33,12387.62,12510.02,12338.36,227.09M,1.52%
11/30/2020,12268.32,12278.78,12299.61,12090.93,354.41M,0.08%
11/27/2020,12258.21,12220.37,12306.71,12214.44,101.90M,0.87%
11/25/2020,12152.22,12112.11,12174.99,12081.51,164.42M,0.60%
11/24/2020,12079.81,11952.70,12094.16,11878.31,211.73M,1.46%
11/23/2020,11905.94,11959.89,12001.83,11817.53,189.11M,0.00%
11/20/2020,11906.44,11976.00,12017.42,11903.57,192.39M,-0.66%
11/19/2020,11985.43,11863.12,12000.29,11842.67,179.58M,0.76%
11/18/2020,11894.71,11963.36,12027.15,11892.54,200.78M,-0.69%
11/17/2020,11977.49,12030.27,12047.13,11964.20,194.30M,-0.30%
11/16/2020,12013.39,11925.36,12035.50,11891.85,213.93M,0.63%
11/13/2020,11937.84,11910.62,11957.09,11808.94,169.68M,0.94%
11/12/2020,11827.14,11924.15,11976.89,11786.09,181.21M,-0.55%
11/11/2020,11892.93,11734.82,11904.13,11714.32,186.65M,2.31%
11/10/2020,11624.29,11704.46,11761.95,11512.46,260.14M,-1.74%
11/09/2020,11830.39,12194.71,12268.66,11818.24,318.98M,-2.16%
11/06/2020,12091.35,12044.29,12116.91,11895.50,177.20M,0.11%
11/05/2020,12078.07,12021.77,12117.04,11977.07,210.41M,2.56%
11/04/2020,11777.02,11627.76,11846.46,11564.91,271.40M,4.41%
11/03/2020,11279.91,11155.84,11356.08,11115.55,193.87M,1.76%
11/02/2020,11084.76,11152.48,11222.52,10957.11,191.98M,0.29%
10/30/2020,11052.95,11265.70,11293.76,10960.02,265.83M,-2.62%
10/29/2020,11350.74,11214.33,11467.37,11187.08,214.42M,1.87%
10/28/2020,11142.76,11400.48,11426.10,11136.10,240.12M,-3.93%
10/27/2020,11598.94,11560.86,11633.49,11503.10,185.90M,0.82%
10/26/2020,11504.52,11584.17,11708.08,11360.73,186.91M,-1.61%
10/23/2020,11692.57,11680.73,11693.01,11569.09,152.72M,0.25%
10/22/2020,11662.91,11712.64,11739.22,11529.73,167.16M,-0.02%
10/21/2020,11665.37,11686.19,11789.46,11646.48,162.02M,-0.11%
10/20/2020,11677.84,11679.08,11801.40,11613.76,155.09M,0.37%
10/19/2020,11634.35,11913.01,11962.47,11606.48,184.09M,-1.84%
10/16/2020,11852.17,11952.12,12034.13,11824.14,194.99M,-0.39%
10/15/2020,11898.57,11767.27,11928.63,11765.49,158.29M,-0.72%
10/14/2020,11985.36,12105.10,12159.21,11913.57,176.43M,-0.81%
10/13/2020,12083.17,12131.07,12187.78,12032.75,200.44M,-0.04%
10/12/2020,12088.11,11900.12,12204.75,11880.23,233.33M,3.09%
10/09/2020,11725.85,11615.57,11727.60,11600.86,182.99M,1.51%
10/08/2020,11550.94,11576.44,11582.78,11510.24,148.36M,0.42%
10/07/2020,11503.19,11412.65,11519.55,11382.49,168.07M,1.88%
10/06/2020,11291.27,11476.67,11536.42,11256.26,194.81M,-1.89%
10/05/2020,11509.06,11345.24,11512.06,11336.07,162.99M,2.25%
10/02/2020,11255.69,11328.85,11479.08,11225.17,204.69M,-2.83%
10/01/2020,11583.20,11554.96,11606.73,11488.59,191.86M,1.45%
09/30/2020,11418.06,11328.55,11535.01,11328.55,262.85M,0.84%
09/29/2020,11322.95,11354.70,11396.22,11305.79,165.93M,-0.37%
09/28/2020,11364.45,11332.32,11369.40,11243.24,216.54M,1.91%
09/25/2020,11151.13,10910.50,11177.74,10851.68,201.77M,2.34%
09/24/2020,10896.47,10746.35,11026.43,10728.41,223.64M,0.58%
09/23/2020,10833.33,11167.22,11179.59,10806.05,245.50M,-3.16%
09/22/2020,11186.37,11082.09,11207.08,10943.26,220.92M,1.88%
09/21/2020,10980.22,10768.01,10984.76,10677.85,276.56M,0.40%
09/18/2020,10936.98,11147.80,11153.97,10769.40,537.37M,-1.30%
09/17/2020,11080.95,10965.74,11160.04,10936.80,271.15M,-1.48%
09/16/2020,11247.60,11467.90,11486.09,11242.96,233.92M,-1.67%
09/15/2020,11438.87,11432.94,11495.40,11367.20,216.66M,1.43%
09/14/2020,11277.76,11250.80,11363.25,11192.82,220.45M,1.72%
09/11/2020,11087.40,11251.19,11280.41,10945.22,221.40M,-0.60%
09/10/2020,11154.12,11501.43,11566.34,11095.94,249.80M,-2.12%
09/09/2020,11395.85,11308.25,11480.37,11197.13,266.99M,2.96%
09/08/2020,11068.26,11143.91,11400.45,11055.16,338.09M,-4.77%
09/04/2020,11622.13,11686.24,11846.18,11145.99,364.55M,-1.27%
09/03/2020,11771.36,12195.75,12235.00,11662.10,359.31M,-5.23%
09/02/2020,12420.54,12417.45,12439.48,12176.18,273.59M,1.04%
09/01/2020,12292.86,12203.36,12300.44,12132.78,228.04M,1.50%
08/31/2020,12110.70,12017.46,12167.46,12000.11,298.83M,0.96%
08/28/2020,11995.85,11992.68,12018.14,11928.69,166.46M,0.58%
08/27/2020,11926.16,11997.89,12047.99,11842.84,181.53M,-0.38%
08/26/2020,11971.94,11779.35,11979.65,11768.00,182.20M,2.13%
08/25/2020,11721.81,11610.58,11723.94,11580.89,154.17M,0.82%
08/24/2020,11626.17,11703.34,11728.09,11535.55,178.39M,0.61%
08/21/2020,11555.16,11476.85,11574.79,11461.53,191.26M,0.68%
08/20/2020,11477.05,11277.05,11497.18,11268.46,159.03M,1.40%
08/19/2020,11318.64,11397.23,11440.22,11303.40,166.03M,-0.71%
08/18/2020,11399.03,11339.76,11421.10,11279.08,147.12M,0.98%
08/17/2020,11288.57,11231.97,11306.47,11228.14,156.82M,1.11%
08/14/2020,11164.45,11187.82,11213.27,11106.93,136.45M,-0.12%
08/13/2020,11178.37,11174.64,11271.22,11139.64,166.06M,0.19%
08/12/2020,11157.72,10972.07,11190.25,10970.87,179.14M,2.59%
08/11/2020,10876.08,11039.68,11090.92,10855.06,200.26M,-1.89%
08/10/2020,11085.17,11153.51,11159.38,10941.87,172.56M,-0.49%
08/07/2020,11139.39,11235.24,11276.30,11044.60,178.26M,-1.13%
08/06/2020,11267.08,11116.49,11282.24,11090.50,166.94M,1.27%
08/05/2020,11125.44,11107.24,11141.68,11077.70,153.58M,0.26%
08/04/2020,11096.54,11048.50,11097.85,11002.55,187.55M,0.38%
08/03/2020,11055.08,11018.02,11085.50,10997.67,188.62M,1.37%
07/31/2020,10905.88,10886.36,10908.34,10707.40,266.97M,1.78%
07/30/2020,10715.51,10578.62,10737.03,10531.79,186.22M,0.49%
07/29/2020,10662.98,10602.40,10694.88,10587.19,183.48M,1.24%
07/28/2020,10532.50,10644.33,10662.19,10527.43,166.36M,-1.33%
07/27/2020,10674.38,10547.11,10689.55,10527.64,192.23M,1.82%
07/24/2020,10483.13,10389.53,10543.42,10313.94,250.10M,-0.92%
07/23/2020,10580.59,10853.16,10885.38,10531.22,221.22M,-2.67%
07/22/2020,10870.75,10850.92,10910.24,10776.24,169.30M,0.35%
07/21/2020,10833.07,11015.54,11017.43,10800.87,178.28M,-1.09%
07/20/2020,10952.08,10672.96,10971.52,10621.90,179.78M,2.88%
07/17/2020,10645.22,10651.59,10680.70,10558.78,164.99M,0.18%
07/16/2020,10626.46,10589.86,10658.90,10495.09,153.12M,-0.70%
07/15/2020,10701.68,10752.11,10780.40,10570.96,186.63M,0.11%
07/14/2020,10689.52,10502.85,10701.88,10370.79,212.71M,0.82%
07/13/2020,10602.21,10951.54,11069.26,10574.56,228.08M,-2.16%
07/10/2020,10836.33,10751.77,10842.78,10639.48,160.27M,0.76%
07/09/2020,10754.59,10745.87,10785.96,10574.97,187.39M,0.82%
07/08/2020,10666.70,10594.41,10669.13,10528.82,160.41M,1.36%
07/07/2020,10524.01,10595.94,10704.93,10516.63,157.46M,-0.75%
07/06/2020,10604.06,10487.70,10625.09,10485.82,179.09M,2.54%
07/02/2020,10341.89,10386.38,10432.55,10328.77,167.92M,0.61%
07/01/2020,10279.25,10160.41,10321.77,10142.75,167.52M,1.21%
06/30/2020,10156.85,9970.21,10185.35,9956.83,231.72M,1.96%
06/29/2020,9961.16,9850.55,9965.08,9742.89,174.38M,1.14%
06/26/2020,9849.36,10087.08,10093.98,9837.74,388.86M,-2.50%
06/25/2020,10101.83,10003.50,10110.29,9901.21,193.36M,0.99%
06/24/2020,10002.70,10183.77,10232.42,9943.24,231.67M,-2.03%
06/23/2020,10209.82,10192.42,10306.90,10172.07,186.84M,0.78%
06/22/2020,10130.33,10009.00,10134.64,9989.49,184.21M,1.22%
06/19/2020,10008.64,10104.63,10121.67,9937.82,500.55M,-0.03%
06/18/2020,10012.05,9972.35,10018.56,9942.11,187.25M,0.30%
06/17/2020,9982.48,9998.86,10058.65,9952.50,182.06M,0.33%
06/16/2020,9949.37,9983.65,10010.89,9801.45,230.08M,1.76%
06/15/2020,9776.89,9517.14,9809.41,9489.58,220.04M,1.17%
06/12/2020,9663.77,9785.58,9849.01,9499.09,248.83M,0.79%
06/11/2020,9588.48,9907.56,9978.19,9586.25,296.60M,-5.01%
06/10/2020,10094.26,10037.98,10155.20,10022.44,220.86M,1.28%
06/09/2020,9967.17,9861.18,10006.90,9859.00,196.91M,0.66%
06/08/2020,9901.52,9805.69,9904.51,9753.87,205.94M,0.79%
06/05/2020,9824.39,9673.09,9846.63,9659.45,264.66M,2.02%
06/04/2020,9629.66,9672.17,9741.97,9577.70,217.35M,-0.77%
06/03/2020,9704.69,9689.72,9729.69,9648.93,199.55M,0.49%
06/02/2020,9657.31,9603.18,9660.08,9511.88,196.14M,0.61%
06/01/2020,9598.89,9526.43,9609.38,9515.34,163.31M,0.45%
05/29/2020,9555.52,9440.64,9573.55,9379.93,371.13M,1.47%
05/28/2020,9416.71,9404.83,9568.89,9391.84,198.21M,-0.27%
05/27/2020,9442.05,9366.63,9445.06,9182.45,223.93M,0.55%
05/26/2020,9389.98,9570.53,9570.53,9379.90,213.73M,-0.26%
05/22/2020,9413.99,9363.67,9421.93,9325.07,140.23M,0.38%
05/21/2020,9377.99,9487.63,9515.05,9361.83,172.11M,-1.13%
05/20/2020,9485.02,9415.25,9498.28,9412.83,194.16M,2.01%
05/19/2020,9298.54,9326.28,9422.90,9296.25,191.26M,-0.36%
05/18/2020,9331.93,9281.35,9367.54,9248.78,223.30M,1.96%
05/15/2020,9152.64,8976.29,9157.46,8958.08,263.65M,0.64%
05/14/2020,9094.42,8946.45,9097.75,8860.77,219.79M,1.05%
05/13/2020,9000.08,9123.69,9209.49,8890.16,225.69M,-1.23%
05/12/2020,9112.45,9326.06,9354.45,9109.09,178.67M,-2.01%
05/11/2020,9298.92,9155.21,9346.27,9155.21,175.01M,0.85%
05/08/2020,9220.35,9165.70,9224.49,9126.97,168.14M,1.30%
05/07/2020,9101.88,9104.67,9136.18,9045.23,173.27M,1.30%
05/06/2020,8984.86,8997.02,9065.58,8950.89,166.50M,0.61%
05/05/2020,8930.62,8922.39,9031.00,8900.57,171.93M,1.09%
05/04/2020,8834.11,8683.94,8840.33,8665.40,189.30M,1.33%
05/01/2020,8718.18,8791.88,8887.58,8688.58,221.88M,-3.14%
04/30/2020,9000.51,9005.24,9023.03,8920.42,292.02M,0.20%
04/29/2020,8982.76,8871.04,9025.82,8832.00,260.58M,3.52%
04/28/2020,8677.60,8913.28,8918.38,8668.67,194.82M,-1.81%
04/27/2020,8837.66,8865.58,8887.62,8803.89,171.86M,0.58%
04/24/2020,8786.60,8666.57,8791.36,8599.99,184.54M,1.68%
04/23/2020,8641.50,8693.73,8796.49,8624.63,217.29M,-0.27%
04/22/2020,8664.64,8575.57,8708.48,8550.61,209.21M,3.11%
04/21/2020,8403.00,8639.74,8663.09,8359.84,239.97M,-3.71%
04/20/2020,8726.51,8742.54,8855.18,8725.33,196.29M,-1.20%
04/17/2020,8832.41,8876.66,8879.24,8704.38,292.75M,0.85%
04/16/2020,8757.83,8689.09,8793.35,8605.51,237.93M,1.93%
04/15/2020,8591.96,8548.47,8666.24,8500.56,215.83M,-1.15%
04/14/2020,8692.16,8489.27,8708.55,8470.74,233.39M,4.31%
04/13/2020,8332.74,8209.68,8338.15,8158.58,204.11M,1.14%
04/09/2020,8238.53,8284.31,8334.23,8167.93,259.06M,0.11%
04/08/2020,8229.54,8134.30,8254.41,8058.41,229.17M,2.24%
04/07/2020,8049.31,8287.48,8305.59,8043.07,288.35M,-0.40%
04/06/2020,8081.66,7819.06,8110.66,7763.09,310.17M,7.35%
04/03/2020,7528.11,7631.57,7673.49,7439.78,227.73M,-1.41%
04/02/2020,7635.66,7445.88,7641.86,7432.28,248.65M,2.00%
04/01/2020,7486.29,7582.78,7701.68,7423.97,261.15M,-4.19%
03/31/2020,7813.50,7855.74,8011.60,7765.45,315.42M,-0.96%
03/30/2020,7889.01,7678.83,7902.09,7651.43,247.99M,3.96%
03/27/2020,7588.37,7657.44,7817.74,7580.22,262.61M,-3.91%
03/26/2020,7897.13,7549.83,7913.11,7549.83,326.89M,5.72%
03/25/2020,7469.61,7543.96,7777.61,7390.41,368.48M,-1.11%
03/24/2020,7553.82,7348.99,7555.91,7304.39,395.51M,7.81%
03/23/2020,7006.92,6952.71,7145.29,6771.91,361.83M,0.18%
03/20/2020,6994.29,7391.22,7487.83,6969.77,493.59M,-4.04%
03/19/2020,7288.52,7190.21,7514.14,7037.47,374.51M,1.58%
03/18/2020,7175.18,7023.86,7336.88,6837.53,430.31M,-4.00%
03/17/2020,7473.95,7198.53,7550.13,6959.15,415.15M,6.46%
03/16/2020,7020.38,7502.26,7563.45,6993.61,441.73M,-12.19%
03/13/2020,7995.26,7683.04,7998.51,7301.88,423.68M,10.07%
03/12/2020,7263.65,7452.76,7808.31,7255.61,454.89M,-9.27%
03/11/2020,8006.12,8166.26,8224.73,7900.99,316.15M,-4.37%
03/10/2020,8372.26,8213.97,8376.44,7942.13,336.12M,5.34%
03/09/2020,7948.03,7912.14,8241.77,7912.14,380.28M,-6.83%
03/06/2020,8530.34,8395.95,8571.88,8319.90,306.19M,-1.63%
03/05/2020,8671.66,8713.19,8864.19,8613.91,265.85M,-3.10%
03/04/2020,8949.28,8745.64,8952.11,8669.76,256.13M,4.13%
03/03/2020,8594.49,8892.68,9000.46,8516.58,353.15M,-3.19%
03/02/2020,8877.98,8569.91,8879.39,8446.50,350.57M,4.92%
02/28/2020,8461.83,8133.85,8490.47,8133.85,467.92M,0.30%
02/27/2020,8436.67,8632.54,8786.68,8430.53,358.27M,-4.93%
02/26/2020,8873.76,8883.01,9032.88,8813.92,250.71M,0.44%
02/25/2020,8834.86,9167.33,9183.78,8807.10,279.61M,-2.70%
02/24/2020,9079.63,9055.30,9194.91,9028.87,270.43M,-3.89%
02/21/2020,9446.69,9582.54,9594.00,9406.38,201.72M,-1.88%
02/20/2020,9627.83,9696.66,9714.23,9513.23,159.56M,-0.94%
02/19/2020,9718.73,9683.94,9736.57,9676.07,148.28M,0.92%
02/18/2020,9629.80,9567.27,9647.72,9567.27,152.63M,0.06%
02/14/2020,9623.58,9613.88,9634.75,9583.08,145.56M,0.29%
02/13/2020,9595.70,9540.67,9636.41,9532.74,162.35M,-0.18%
02/12/2020,9613.20,9569.82,9615.91,9552.03,166.20M,1.00%
02/11/2020,9517.86,9567.82,9600.05,9493.63,152.23M,0.01%
02/10/2020,9516.84,9373.20,9517.74,9373.20,154.24M,1.23%
02/07/2020,9401.10,9397.76,9453.24,9376.91,153.80M,-0.47%
02/06/2020,9445.92,9395.69,9448.72,9357.86,165.90M,0.84%
02/05/2020,9367.48,9441.34,9442.75,9311.88,193.60M,0.36%
02/04/2020,9334.06,9256.94,9352.96,9224.86,199.77M,2.28%
02/03/2020,9126.23,9033.52,9148.50,9031.07,183.06M,1.50%
01/31/2020,8991.51,9169.91,9170.22,8961.59,217.22M,-1.58%
01/30/2020,9136.09,9038.92,9140.69,9019.72,185.28M,0.38%
01/29/2020,9101.61,9141.52,9153.08,9067.29,173.46M,0.12%
01/28/2020,9090.93,9013.23,9111.32,8994.28,154.54M,1.55%
01/27/2020,8952.18,8913.16,9001.44,8910.97,193.02M,-2.07%
01/24/2020,9141.47,9266.35,9272.37,9101.44,187.99M,-0.82%
01/23/2020,9216.98,9186.14,9221.13,9145.23,166.79M,0.31%
01/22/2020,9188.58,9212.35,9242.48,9179.27,158.72M,0.24%
01/21/2020,9166.63,9145.64,9187.42,9141.78,187.35M,-0.08%
01/17/2020,9173.73,9159.48,9176.47,9118.98,200.48M,0.53%
01/16/2020,9125.00,9088.08,9126.07,9066.31,143.14M,0.99%
01/15/2020,9035.67,9039.31,9078.87,9008.95,136.69M,0.02%
01/14/2020,9033.42,9068.02,9080.16,9020.92,154.92M,-0.41%
01/13/2020,9070.65,9007.94,9071.53,8991.35,140.34M,1.16%
01/10/2020,8966.64,9021.88,9024.87,8951.83,134.20M,-0.26%
01/09/2020,8989.63,8990.04,9004.55,8938.53,150.73M,0.87%
01/08/2020,8912.37,8845.45,8953.55,8834.94,164.57M,0.75%
01/07/2020,8846.45,8857.14,8872.47,8821.68,151.39M,-0.02%
01/06/2020,8848.51,8713.89,8849.98,8713.89,142.38M,0.62%
01/03/2020,8793.90,8755.17,8843.65,8755.17,144.75M,-0.88%
01/02/2020,8872.22,8802.22,8873.63,8786.90,152.65M,1.59%
12/31/2019,8733.07,8681.33,8735.43,8674.38,112.90M,0.27%
12/30/2019,8709.73,8766.39,8768.30,8671.92,103.89M,-0.70%
12/27/2019,8770.98,8805.86,8811.10,8749.86,101.44M,-0.08%
12/26/2019,8778.31,8717.95,8778.33,8716.03,92.59M,0.91%
12/24/2019,8699.51,8705.30,8708.23,8684.12,50.47M,0.04%
12/23/2019,8696.01,8703.06,8710.90,8690.15,130.53M,0.20%
12/20/2019,8678.49,8666.57,8687.66,8656.48,465.71M,0.43%
12/19/2019,8641.29,8592.68,8642.74,8592.68,166.60M,0.71%
12/18/2019,8580.62,8587.20,8608.10,8578.56,165.63M,0.06%
12/17/2019,8575.70,8586.33,8592.45,8564.15,155.21M,0.06%
12/16/2019,8570.33,8544.26,8584.78,8542.42,178.13M,0.97%
12/13/2019,8487.71,8461.42,8517.52,8441.89,168.75M,0.25%
12/12/2019,8466.89,8391.92,8493.11,8380.09,189.66M,0.76%
12/11/2019,8402.61,8371.65,8408.08,8361.37,131.86M,0.58%
12/10/2019,8354.29,8364.55,8392.89,8339.37,130.55M,-0.10%
12/09/2019,8362.74,8388.75,8425.77,8359.87,134.36M,-0.41%
12/06/2019,8397.37,8370.23,8405.85,8365.25,127.30M,1.07%
12/05/2019,8308.40,8321.19,8321.19,8272.83,125.93M,0.14%
12/04/2019,8296.53,8291.86,8316.45,8285.88,137.57M,0.51%
12/03/2019,8254.74,8201.63,8258.41,8167.35,162.29M,-0.66%
12/02/2019,8309.26,8409.87,8409.87,8274.61,144.81M,-1.12%
11/29/2019,8403.68,8422.02,8435.96,8402.13,80.47M,-0.49%
11/27/2019,8444.71,8407.24,8445.60,8399.63,114.02M,0.70%
11/26/2019,8385.75,8374.26,8398.04,8364.11,233.83M,0.17%
11/25/2019,8371.93,8309.55,8372.82,8309.55,154.32M,1.21%
11/22/2019,8272.05,8287.25,8292.11,8229.49,126.47M,0.08%
11/21/2019,8265.62,8273.95,8282.33,8242.22,145.46M,-0.22%
11/20/2019,8283.75,8315.55,8339.26,8226.25,271.48M,-0.66%
11/19/2019,8338.74,8357.43,8357.80,8308.27,155.13M,0.12%
11/18/2019,8328.48,8303.22,8340.41,8274.68,151.11M,0.16%
11/15/2019,8315.52,8303.84,8315.90,8284.20,184.10M,0.70%
11/14/2019,8257.83,8238.85,8264.94,8212.59,132.49M,-0.02%
11/13/2019,8259.81,8235.68,8274.61,8233.38,136.69M,-0.05%
11/12/2019,8263.79,8249.62,8293.18,8238.33,129.36M,0.27%
11/11/2019,8241.91,8212.37,8245.89,8202.36,112.62M,-0.17%
11/08/2019,8255.89,8208.37,8256.29,8186.31,135.07M,0.44%
11/07/2019,8219.65,8237.68,8271.82,8198.91,166.56M,0.29%
11/06/2019,8196.03,8204.34,8204.34,8157.36,144.67M,-0.17%
11/05/2019,8210.17,8225.34,8229.09,8191.05,153.80M,-0.01%
11/04/2019,8210.66,8218.93,8228.33,8197.32,150.90M,0.61%
11/01/2019,8161.17,8121.95,8161.98,8111.73,162.54M,0.96%
10/31/2019,8083.83,8100.62,8110.44,8041.65,180.21M,0.01%
10/30/2019,8083.11,8056.90,8096.32,8017.92,140.82M,0.44%
10/29/2019,8047.51,8101.55,8108.61,8045.64,135.78M,-0.78%
10/28/2019,8110.67,8071.39,8119.73,8070.90,140.84M,1.01%
10/25/2019,8029.22,7926.60,8033.29,7926.60,150.68M,0.78%
10/24/2019,7966.72,7956.23,7969.66,7912.72,158.18M,0.98%
10/23/2019,7889.47,7858.48,7890.21,7845.09,136.79M,0.19%
10/22/2019,7874.62,7968.25,7977.01,7871.98,139.02M,-0.83%
10/21/2019,7940.33,7911.58,7941.48,7887.74,133.09M,0.91%
10/18/2019,7868.49,7938.30,7946.81,7829.75,176.07M,-0.93%
10/17/2019,7942.14,7976.64,7981.14,7914.94,124.57M,0.28%
10/16/2019,7920.21,7911.99,7941.76,7898.31,134.26M,-0.29%
10/15/2019,7942.85,7867.96,7960.14,7863.65,126.12M,1.28%
10/14/2019,7842.33,7834.74,7865.67,7827.16,112.43M,-0.02%
10/11/2019,7843.88,7835.93,7904.05,7831.11,180.49M,1.34%
10/10/2019,7740.36,7688.42,7772.68,7682.61,126.74M,0.65%
10/09/2019,7690.53,7678.66,7717.94,7655.48,114.22M,1.13%
10/08/2019,7604.27,7671.38,7707.17,7603.76,152.36M,-1.56%
10/07/2019,7725.13,7725.68,7784.79,7712.68,130.61M,-0.37%
10/04/2019,7754.10,7677.32,7759.36,7670.92,134.98M,1.51%
10/03/2019,7638.40,7557.19,7640.42,7463.57,152.63M,1.16%
10/02/2019,7550.79,7627.59,7631.34,7513.69,187.74M,-1.74%
10/01/2019,7684.14,7782.82,7821.73,7675.42,150.44M,-0.84%
09/30/2019,7749.45,7705.97,7761.84,7693.49,144.63M,0.88%
09/27/2019,7681.58,7786.03,7790.80,7626.82,170.02M,-1.16%
09/26/2019,7771.99,7794.28,7798.12,7718.69,146.93M,-0.40%
09/25/2019,7803.54,7706.50,7822.43,7647.63,154.55M,1.21%
09/24/2019,7710.04,7855.97,7873.25,7684.80,205.30M,-1.39%
09/23/2019,7818.61,7815.23,7842.98,7790.29,138.57M,-0.06%
09/20/2019,7823.55,7901.46,7920.53,7794.27,425.83M,-0.99%
09/19/2019,7901.79,7904.40,7950.21,7888.31,136.33M,0.17%
09/18/2019,7888.56,7877.58,7891.17,7791.58,148.23M,0.00%
09/17/2019,7888.79,7849.88,7891.21,7840.99,131.29M,0.46%
09/16/2019,7852.41,7833.73,7868.73,7831.76,127.98M,-0.51%
09/13/2019,7892.95,7903.73,7923.41,7879.59,137.91M,-0.31%
09/12/2019,7917.34,7931.97,7975.33,7907.33,172.95M,0.38%
09/11/2019,7887.58,7820.71,7888.34,7812.07,174.74M,0.93%
09/10/2019,7814.74,7793.27,7817.58,7743.61,169.12M,-0.23%
09/09/2019,7832.40,7876.40,7877.41,7795.86,164.52M,-0.26%
09/06/2019,7852.54,7868.87,7874.99,7835.89,143.93M,-0.13%
09/05/2019,7862.54,7803.45,7879.97,7803.45,177.17M,1.86%
09/04/2019,7719.25,7683.78,7724.91,7663.64,152.71M,1.44%
09/03/2019,7609.51,7634.03,7670.17,7584.82,141.82M,-1.06%
08/30/2019,7691.00,7743.23,7747.08,7642.90,155.12M,-0.15%
08/29/2019,7702.31,7678.69,7723.94,7654.31,132.36M,1.51%
